Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
FLP,12.9281604,77.5193041,100.26652371137364,2.7777777,6.8796306,189.24345,1730968911573,,,1732768835704094,,1,,,
FLP,12.9281356,77.5193013,100.89174477615514,2.7777777,6.850654,187.16539,1730968911849,,,1732769112153786,,1,,,
GPS,12.9281356,77.5193013,101.63488153119584,2.7777777,6.03732,189.24219,1730968911988,,,1732769250655055,,1,,,
FLP,12.9281356,77.5193013,100.74459852259336,2.7777777,6.8596754,187.11235,1730968912129,,,1732769391551978,,1,,,
FLP,12.9281356,77.5193013,100.8337444083808,2.7777777,5.3480406,186.92128,1730968912405,,,1732769668078439,,1,,,
FLP,12.9281356,77.5193013,101.31816130386171,2.7777777,5.0073094,187.76488,1730968912682,,,1732769944821708,,1,,,
GPS,12.9281356,77.5193013,100.43054041999514,2.7777777,5.9236465,187.7575,1730968912957,,,1732770219938631,,1,,,
FLP,12.9281356,77.5193013,100.43054041999514,2.7777777,5.9236465,187.7575,1730968912957,,,1732770219938631,,1,,,
FLP,12.9281356,77.5193013,100.53296130568346,2.7777777,5.027544,188.26648,1730968913235,,,1732770498234477,,1,,,
FLP,12.9281356,77.5193013,101.97483934801804,2.7777777,5.195083,186.7136,1730968913511,,,1732770773882400,,1,,,
FLP,12.9281356,77.5193013,101.46351926167004,2.7777777,5.6118937,189.08105,1730968913787,,,1732771049803630,,1,,,
GPS,12.9281356,77.5193013,100.25518090540514,2.7777777,5.2087827,189.00685,1730968913925,,,1732771187950207,,1,,,
FLP,12.9281356,77.5193013,101.9178719132345,2.7777777,5.023806,186.63318,1730968914066,,,1732771328711323,,1,,,
FLP,12.9281356,77.5193013,101.29586227931593,2.7777777,6.659375,187.49155,1730968914342,,,1732771605265861,,1,,,
FLP,12.9281356,77.5193013,100.67804683685684,2.7777777,6.5380774,186.6951,1730968914624,,,1732771887059245,,1,,,
GPS,12.9281356,77.5193013,101.4288536347986,2.7777777,5.9119563,189.10316,1730968914900,,,1732772162952399,,1,,,
FLP,12.9281356,77.5193013,101.4288536347986,2.7777777,5.9119563,189.10316,1730968914900,,,1732772162952399,,1,,,
FLP,12.9281356,77.5193013,100.99355954893728,2.7777777,6.284454,187.40369,1730968915181,,,1732772443796360,,1,,,
FLP,12.9281356,77.5193013,101.73712256340757,2.7777777,5.0835013,187.34296,1730968915457,,,1732772719896514,,1,,,
